stock_code,stock_name,report_year,report_quarter,declare_date,act_np,con_np,excess_rate
300054,鼎龙股份,2016,2,2016-07-13,26847.4286,25693.0908,0.0449
300054,鼎龙股份,2016,4,2017-02-28,24010.1805,25655.3996,-0.0641
300054,鼎龙股份,2017,1,2017-04-06,37542.8545,39326.7824,-0.0454
300054,鼎龙股份,2017,3,2017-10-26,32851.569,36623.5,-0.103
300054,鼎龙股份,2017,4,2018-02-28,33634.106,34021.9322,-0.0114
300054,鼎龙股份,2018,3,2018-10-10,37504.9615,39480.6429,-0.05
300054,鼎龙股份,2018,4,2019-01-26,31952.4,36025.4615,-0.1131
300054,鼎龙股份,2019,2,2019-08-13,34284.9233,36147.9396,-0.0515
300054,鼎龙股份,2019,3,2019-10-26,28613.1047,35151.9748,-0.186
300054,鼎龙股份,2019,4,2020-01-15,5862.62,25755.1539,-0.7724
300055,万邦达,2016,1,2016-04-11,39624.3328,41601.6361,-0.0475
300055,万邦达,2016,2,2016-08-24,25300.0,45854.7952,-0.4483
300055,万邦达,2016,4,2017-01-19,25500.0,25300.0,0.0079
300055,万邦达,2017,1,2017-04-07,39933.0,29400.0,0.3583
300055,万邦达,2017,4,2018-01-29,40200.0,40376.5458,-0.0044
300055,万邦达,2018,2,2018-08-17,35500.0,64800.0,-0.4522
300055,万邦达,2018,4,2019-01-31,-7500.0,35500.0,-1.2113
300056,三维丝,2016,1,2016-04-25,19644.497,21446.2788,-0.084
300056,三维丝,2016,4,2016-10-28,14463.3804,18470.5,-0.2169
300056,三维丝,2017,4,2018-01-30,-21000.0,-11498.0,-0.8264
300056,中创环保,2019,4,2020-04-22,-2012.5698,622.3058,-4.2341
300057,万顺股份,2016,2,2016-07-15,13956.3614,13227.5442,0.0551
300057,万顺股份,2016,3,2016-10-15,8890.6,12381.74,-0.282
300057,万顺股份,2016,4,2017-02-23,7595.3834,8226.5,-0.0767
300057,万顺股份,2018,3,2018-10-30,11471.4286,12233.3333,-0.0623
300057,万顺股份,2018,4,2019-01-18,11544.86,11225.0,0.0285
300057,万顺新材,2019,4,2020-01-24,14618.18,16151.1111,-0.0949
300058,蓝色光标,2016,1,2016-04-07,74532.1482,71075.8572,0.0486
300058,蓝色光标,2016,2,2016-08-13,75520.5517,71846.1538,0.0511
300058,蓝色光标,2016,4,2016-12-28,75000.0,73617.6467,0.0188
300058,蓝色光标,2017,2,2017-08-29,80916.3871,86813.3333,-0.0679
300058,蓝色光标,2017,3,2017-10-13,72817.4545,80335.8366,-0.0936
300058,蓝色光标,2017,4,2018-01-24,35000.0,63375.0,-0.4477
300058,蓝色光标,2018,4,2019-01-25,45000.0,59496.6667,-0.2437
300058,蓝色光标,2019,1,2019-04-25,75073.412,59478.04,0.2622
300058,蓝色光标,2019,2,2019-07-08,68693.8789,63105.2367,0.0886
300058,蓝色光标,2019,4,2020-01-15,75000.0,89706.6691,-0.1639
300059,东方财富,2016,1,2016-03-19,226345.481,277177.9058,-0.1834
300059,东方财富,2016,2,2016-07-15,123833.3333,145500.0,-0.1489
300059,东方财富,2016,3,2016-10-15,87480.9524,99211.1111,-0.1182
300059,东方财富,2016,4,2017-01-26,75000.0,87397.6977,-0.1419
300059,东方财富,2017,1,2017-04-27,92887.3375,96164.553,-0.0341
300059,东方财富,2017,2,2017-07-15,89649.0383,94232.0235,-0.0486
300059,东方财富,2017,3,2017-10-14,68243.4306,76523.9058,-0.1082
300059,东方财富,2017,4,2018-02-28,63690.1644,65629.1097,-0.0295
300059,东方财富,2018,1,2018-03-17,118545.4218,102740.3667,0.1538
300059,东方财富,2018,2,2018-07-14,131636.0851,126577.2669,0.04
300059,东方财富,2018,3,2018-10-15,114463.0875,117532.3158,-0.0261
300059,东方财富,2018,4,2019-01-31,101000.0,114101.8035,-0.1148
300059,东方财富,2019,1,2019-04-27,172179.0151,162923.1185,0.0568
300059,东方财富,2019,2,2019-07-13,165029.3852,173283.9248,-0.0476
300059,东方财富,2019,3,2019-10-15,175261.8415,171362.4141,0.0228
300059,东方财富,2019,4,2020-02-29,182622.8959,174469.4352,0.0467
300061,康耐特,2016,1,2016-04-09,12027.4917,13715.5699,-0.1231
300061,康耐特,2016,3,2016-10-15,18056.1127,23908.6313,-0.2448
300061,康耐特,2016,4,2017-01-24,12000.0,19648.6266,-0.3893
300061,康旗股份,2017,4,2018-02-26,30698.9882,30220.0,0.0159
300061,康旗股份,2018,1,2018-04-27,38566.1538,44200.0,-0.1275
300061,康旗股份,2018,2,2018-07-14,36000.0,39145.0,-0.0803
300061,康旗股份,2018,4,2019-01-31,35300.0,36440.0,-0.0313
300062,中能电气,2016,3,2016-10-14,6800.0,6400.0,0.0625
300062,中能电气,2016,4,2017-01-04,7531.79,7178.4,0.0492
300062,中能电气,2017,4,2018-04-23,-6997.93,1135.98,-7.1603
300062,中能电气,2018,4,2019-04-12,1672.0851,1839.97,-0.0912
300062,中能电气,2019,4,2020-04-29,2621.1894,2411.64,0.0869
300063,天龙集团,2016,2,2016-08-27,18842.6667,29347.6488,-0.3579
300063,天龙集团,2016,3,2016-10-13,21426.9062,22928.4312,-0.0655
300063,天龙集团,2016,4,2017-01-09,16900.0,22300.0,-0.2422
300063,天龙集团,2017,4,2018-04-26,-30582.4935,13668.19,-3.2375
300063,天龙集团,2019,4,2020-04-25,7618.6205,8509.0,-0.1046
300064,豫金刚石,2016,1,2016-04-09,19574.9091,20795.25,-0.0587
300064,豫金刚石,2016,3,2016-10-27,17631.0968,18804.4622,-0.0624
300064,豫金刚石,2016,4,2017-01-25,15031.52,16500.0,-0.089
300064,豫金刚石,2017,1,2017-04-27,34284.0,38829.0,-0.1171
300064,豫金刚石,2017,4,2018-01-30,26136.89,30900.0,-0.1541
300064,豫金刚石,2018,1,2018-04-26,44582.6667,60200.0,-0.2594
300064,豫金刚石,2018,4,2019-04-16,9634.0018,12876.1135,-0.2518
300064,豫金刚石,2019,4,2020-04-04,-515149.7012,8040.344,-65.0706
300065,海兰信,2016,2,2016-07-14,11876.0,12806.9412,-0.0727
300065,海兰信,2016,4,2017-01-23,9388.82,11729.1558,-0.1995
300065,海兰信,2017,1,2017-04-27,15837.4545,18017.534,-0.121
300065,海兰信,2017,2,2017-07-04,19721.1771,14554.368,0.355
300065,海兰信,2017,3,2017-10-13,17392.2815,18441.359,-0.0569
300065,海兰信,2017,4,2018-01-31,11560.0,15454.5762,-0.252
300065,海兰信,2018,1,2018-04-26,17143.3397,18091.4673,-0.0524
300065,海兰信,2018,2,2018-08-08,15139.7432,16336.896,-0.0733
300065,海兰信,2018,3,2018-10-12,15369.2088,14452.2595,0.0634
300065,海兰信,2018,4,2019-01-30,10857.58,14682.541,-0.2605
300065,海兰信,2019,2,2019-08-23,14427.2182,15700.0,-0.0811
300065,海兰信,2019,3,2019-10-30,12506.4387,14427.2182,-0.1331
300065,海兰信,2019,4,2020-01-23,11623.53,12412.3487,-0.0636
300066,三川智慧,2016,1,2016-03-25,17581.2,19200.0,-0.0843
300066,三川智慧,2016,2,2016-08-19,16869.5882,15442.3734,0.0924
300066,三川智慧,2016,4,2017-01-24,16000.0,16417.3597,-0.0254
300066,三川智慧,2017,1,2017-03-16,16897.7959,19915.1102,-0.1515
300066,三川智慧,2017,2,2017-07-13,19300.0,18233.3333,0.0585
300066,三川智慧,2017,3,2017-10-27,10175.4969,12106.0932,-0.1595
300066,三川智慧,2017,4,2018-02-27,7993.2003,9400.0,-0.1497
300066,三川智慧,2018,1,2018-04-03,10800.0,14400.0,-0.25
300066,三川智慧,2018,2,2018-08-17,10100.0,10666.7777,-0.0531
300066,三川智慧,2018,4,2019-02-28,9718.1391,9933.3333,-0.0217
300066,三川智慧,2019,2,2019-07-15,13266.6667,14100.0,-0.0591
300066,三川智慧,2019,4,2020-01-13,18093.0,14100.0,0.2832
300067,安诺其,2016,1,2016-04-23,18659.562,15707.8694,0.1879
300067,安诺其,2016,2,2016-07-15,14206.9828,23984.0343,-0.4076
300067,安诺其,2016,4,2017-01-24,8674.0,12000.0,-0.2772
300067,安诺其,2017,2,2017-08-26,15187.5,13400.0,0.1334
300067,安诺其,2017,4,2018-01-30,9414.0,15059.847,-0.3749
300067,安诺其,2018,2,2018-08-22,20303.3869,12357.578,0.643
300067,安诺其,2018,3,2018-10-26,18500.0,20800.0,-0.1106
300067,安诺其,2018,4,2019-01-28,14436.0,16200.0,-0.1089
300067,安诺其,2019,1,2019-04-26,22998.5,17977.0,0.2793
300067,安诺其,2019,2,2019-07-13,24280.6072,22479.5766,0.0801
300067,安诺其,2019,4,2020-01-15,17976.0,23370.0,-0.2308
300068,南都电源,2016,2,2016-07-13,35281.3276,33282.6286,0.0601
300068,南都电源,2016,4,2017-02-27,33006.1741,35856.1993,-0.0795
300068,南都电源,2017,1,2017-04-27,55144.1044,59522.5214,-0.0736
300068,南都电源,2017,2,2017-07-14,52133.3562,56149.5483,-0.0715
300068,南都电源,2017,4,2017-10-30,59281.81,60110.6403,-0.0138
300068,南都电源,2018,1,2018-04-27,69550.2247,63986.5599,0.087
300068,南都电源,2018,3,2018-10-13,61525.1111,66404.3333,-0.0735
300068,南都电源,2018,4,2019-01-31,34279.79,56507.0769,-0.3934
300068,南都电源,2019,1,2019-04-22,62200.0,70760.0,-0.121
300068,南都电源,2019,2,2019-07-13,53400.0,57250.0,-0.0672
300068,南都电源,2019,4,2020-02-29,38815.2405,36800.0,0.0548
300069,金利华电,2016,4,2017-01-26,2636.85,2963.0,-0.1101
300069,金利华电,2019,4,2020-04-28,1733.1966,1840.048,-0.0581
300070,碧水源,2016,1,2016-04-07,218567.0648,226412.676,-0.0347
300070,碧水源,2016,4,2017-01-24,204254.7,209690.304,-0.0259
300070,碧水源,2017,1,2017-04-06,253874.3291,261329.8351,-0.0285
300070,碧水源,2017,4,2018-02-28,256311.0731,251130.7587,0.0206
300070,碧水源,2018,2,2018-08-08,305811.1145,325144.1701,-0.0595
300070,碧水源,2018,3,2018-10-26,261433.6897,307392.6106,-0.1495
300070,碧水源,2018,4,2019-01-30,175656.87,233022.4325,-0.2462
300070,碧水源,2019,1,2019-04-26,148058.2149,206950.8525,-0.2846
300070,碧水源,2019,2,2019-07-12,152408.5033,145589.0658,0.0468
300070,碧水源,2019,4,2020-02-27,139300.3127,137429.8413,0.0136
300071,华谊嘉信,2016,1,2016-04-27,17033.3333,15700.0,0.0849
300071,华谊嘉信,2016,4,2017-01-23,16596.13,21649.758,-0.2334
300071,华谊嘉信,2017,4,2018-04-27,-27711.7507,-4540.9836,-5.1026
300072,三聚环保,2016,1,2016-04-20,141059.5161,133044.6921,0.0602
300072,三聚环保,2016,2,2016-08-10,154426.1499,145385.2069,0.0622
300072,三聚环保,2016,3,2016-10-19,166392.0213,158790.9345,0.0479
300072,三聚环保,2016,4,2017-02-21,161705.3042,156372.8852,0.0341
300072,三聚环保,2017,2,2017-08-26,256117.7931,261736.3,-0.0215
300072,三聚环保,2017,4,2018-02-27,252892.0508,258900.0,-0.0232
300072,三聚环保,2018,1,2018-04-28,372771.5524,423800.0,-0.1204
300072,三聚环保,2018,2,2018-08-28,361615.993,380234.3972,-0.049
300072,三聚环保,2019,4,2020-04-28,13870.183,12928.2267,0.0729
300073,当升科技,2016,2,2016-08-23,9973.4824,9482.9475,0.0517
300073,当升科技,2016,4,2017-01-27,10000.0,10053.4743,-0.0053
300073,当升科技,2017,1,2017-04-25,19729.3661,22222.6285,-0.1122
300073,当升科技,2017,2,2017-06-27,24766.7873,19793.4465,0.2513
300073,当升科技,2017,4,2018-02-28,25027.1716,24828.418,0.008
300073,当升科技,2018,1,2018-03-16,31725.9326,29052.8508,0.092
300073,当升科技,2018,2,2018-07-13,30507.5463,29289.4848,0.0416
300073,当升科技,2018,4,2019-01-07,30000.0,29189.0416,0.0278
300073,当升科技,2019,2,2019-08-27,37667.0219,39269.7496,-0.0408
300073,当升科技,2019,3,2019-10-15,36174.7421,38067.2954,-0.0497
300073,当升科技,2019,4,2020-01-22,-20500.0,30446.5145,-1.6733
300074,华平股份,2018,4,2019-04-12,1483.154,1605.8724,-0.0764
300075,数字政通,2016,1,2016-04-08,20967.7419,23170.2514,-0.0951
300075,数字政通,2016,4,2017-01-25,15773.82,18030.2772,-0.1251
300075,数字政通,2017,1,2017-04-27,17883.3628,22219.1233,-0.1951
300075,数字政通,2017,4,2018-02-28,17114.9165,18277.5913,-0.0636
300075,数字政通,2019,4,2020-02-28,13291.2857,13574.8415,-0.0209
300076,GQY视讯,2016,1,2016-04-08,3425.5,3659.8,-0.064
300076,GQY视讯,2016,2,2016-07-13,3367.0909,3046.0,0.1054
300076,GQY视讯,2016,3,2016-10-14,2990.2222,3154.8571,-0.0522
300076,GQY视讯,2016,4,2017-01-27,1575.0,3046.0,-0.4829
300076,GQY视讯,2018,4,2019-04-05,1876.561,2074.3035,-0.0953
300076,GQY视讯,2019,4,2020-04-25,1519.7095,1320.3253,0.151
300077,国民技术,2016,3,2016-10-25,12750.6154,13594.0,-0.062
300077,国民技术,2016,4,2017-01-21,10900.0,12200.0,-0.1066
300077,国民技术,2017,1,2017-03-30,18110.0,16500.0,0.0976
300077,国民技术,2017,2,2017-08-25,14705.0,18110.0,-0.188
300077,国民技术,2017,4,2018-01-27,-48500.0,14705.0,-4.2982
300077,国民技术,2018,4,2019-04-26,-126575.2621,-46263.9685,-1.7359
300078,思创医惠,2016,2,2016-07-15,21538.0804,20491.114,0.0511
300078,思创医惠,2016,4,2017-01-09,21145.0,21757.6098,-0.0282
300078,思创医惠,2017,2,2017-08-29,25378.3043,26726.4073,-0.0504
300078,思创医惠,2017,4,2018-01-31,17858.0,23685.1759,-0.246
300078,思创医惠,2018,4,2019-01-31,17585.41,20950.5256,-0.1606
300078,思创医惠,2019,1,2019-04-27,20366.852,23405.3666,-0.1298
300078,思创医惠,2019,4,2020-02-03,19368.8,19940.1801,-0.0287
300079,数码科技,2017,4,2018-04-24,3649.5774,3874.81,-0.0581
300079,数码科技,2018,4,2019-01-22,9000.0,9917.0,-0.0925
300080,易成新能,2016,4,2017-01-23,2112.4,2802.3333,-0.2462
300080,易成新能,2018,4,2019-04-04,-29450.1548,-31066.5542,0.052
300080,易成新能,2019,4,2020-04-21,60209.4413,56286.0052,0.0697
300081,恒信移动,2016,1,2016-04-23,5133.3333,5566.6667,-0.0778
300081,恒信移动,2016,2,2016-07-13,5228.0,5586.6667,-0.0642
300081,恒信移动,2016,3,2016-10-15,8120.0,5951.1765,0.3644
300081,恒信移动,2016,4,2017-01-23,2300.0,12300.0,-0.813
300081,恒信东方,2017,1,2017-04-07,14598.7785,10213.0303,0.4294
300081,恒信东方,2017,2,2017-07-13,17000.0,15329.7365,0.109
300081,恒信东方,2017,4,2018-01-30,10970.0,13052.5985,-0.1596
300081,恒信东方,2018,1,2018-04-27,28364.7143,26670.0,0.0635
300081,恒信东方,2018,2,2018-08-10,29688.554,27680.0591,0.0726
300081,恒信东方,2018,4,2019-01-30,24100.0,27450.0,-0.122
300081,恒信东方,2019,2,2019-07-09,26500.0,23183.526,0.1431
300081,恒信东方,2019,4,2020-01-17,9500.0,21166.315,-0.5512
300082,奥克股份,2016,4,2017-01-24,7700.0,15387.54,-0.4996
300082,奥克股份,2017,1,2017-04-22,23778.88,28927.2,-0.178
300082,奥克股份,2017,2,2017-08-29,21300.0,23266.8571,-0.0845
300082,奥克股份,2018,4,2019-02-27,32329.12,32233.3333,0.003
300082,奥克股份,2019,2,2019-08-10,42580.0,46500.0,-0.0843
300082,奥克股份,2019,3,2019-10-25,34577.7778,41600.0,-0.1688
300082,奥克股份,2019,4,2020-01-15,34500.0,33700.0,0.0237
300083,劲胜精密,2016,1,2016-04-27,40650.0,43570.6667,-0.067
300083,劲胜精密,2016,2,2016-08-27,32245.119,42707.357,-0.245
300083,劲胜精密,2016,3,2016-10-25,27870.3877,34860.6785,-0.2005
300083,劲胜精密,2016,4,2017-01-18,12703.55,11579.8,0.097
300083,劲胜精密,2017,1,2017-03-10,50679.3333,46826.1429,0.0823
300083,劲胜智能,2017,2,2017-06-20,59025.7416,55784.2667,0.0581
300083,劲胜智能,2017,4,2018-01-30,47000.0,62526.0,-0.2483
300083,劲胜智能,2019,4,2020-04-28,1257.5045,1393.0102,-0.0973
300084,海默科技,2016,1,2016-04-27,5078.7692,5385.4571,-0.0569
300084,海默科技,2016,2,2016-07-19,3917.6905,4445.5897,-0.1187
300084,海默科技,2016,3,2016-10-27,3413.4815,3771.4286,-0.0949
300084,海默科技,2016,4,2017-01-26,1561.19,3455.8573,-0.5482
300084,海默科技,2017,1,2017-04-08,6735.8333,8503.75,-0.2079
300084,海默科技,2017,2,2017-07-14,6150.0,4675.0,0.3155
300084,海默科技,2017,3,2017-10-14,4856.8333,5176.4545,-0.0617
300084,海默科技,2017,4,2018-01-31,2000.0,4232.423,-0.5275
300084,海默科技,2019,4,2020-04-25,3454.7122,3020.2505,0.1438
300085,银之杰,2016,1,2016-04-09,13190.6667,12110.0,0.0892
300085,银之杰,2016,2,2016-08-23,12235.6364,14832.25,-0.1751
300085,银之杰,2016,3,2016-10-25,11724.1034,12596.9,-0.0693
300085,银之杰,2016,4,2017-01-24,8800.0,12592.8326,-0.3012
300085,银之杰,2017,1,2017-04-08,13340.0492,15157.3887,-0.1199
300085,银之杰,2017,2,2017-07-14,12740.1147,11868.0688,0.0735
300085,银之杰,2017,4,2018-01-31,4400.0,9600.0,-0.5417
300085,银之杰,2018,4,2019-01-30,3800.0,5600.0,-0.3214
300085,银之杰,2019,4,2020-04-29,491.7894,3041.9235,-0.8383
300086,康芝药业,2016,4,2017-02-27,4641.5353,4842.0,-0.0414
300086,康芝药业,2017,4,2018-04-24,5019.6886,4746.0046,0.0577
300086,康芝药业,2018,4,2019-04-24,1336.6219,2464.6012,-0.4577
300086,康芝药业,2019,4,2020-04-28,-2646.298,-2259.2502,-0.1713
300087,荃银高科,2016,3,2016-08-27,3250.0,3068.0,0.0593
300087,荃银高科,2016,4,2017-01-13,2700.0,2554.0,0.0572
300087,荃银高科,2017,1,2017-04-08,4373.0,3072.0,0.4235
300087,荃银高科,2017,2,2017-08-26,4616.1568,5164.8055,-0.1062
300087,荃银高科,2017,3,2017-10-28,4734.8235,4441.3333,0.0661
300087,荃银高科,2017,4,2018-01-13,5680.0,5065.0,0.1214
300087,荃银高科,2018,1,2018-04-09,9433.3333,8173.5,0.1541
300087,荃银高科,2018,2,2018-08-29,10160.6524,9467.262,0.0732
300087,荃银高科,2018,4,2019-02-27,6810.3772,7319.0,-0.0695
300087,荃银高科,2019,4,2020-01-11,9700.0,9871.0,-0.0173
300088,长信科技,2016,2,2016-08-27,35762.75,37483.0215,-0.0459
300088,长信科技,2016,3,2016-10-13,37932.2389,35889.1111,0.0569
300088,长信科技,2016,4,2017-02-28,34816.2243,34700.0,0.0033
300088,长信科技,2017,1,2017-04-27,70724.1929,56906.0312,0.2428
300088,长信科技,2017,2,2017-07-11,84811.6767,67956.0078,0.248
300088,长信科技,2017,4,2018-02-28,58740.8863,65133.3333,-0.0981
300088,长信科技,2018,2,2018-08-03,90400.0,85200.0,0.061
300088,长信科技,2018,3,2018-10-29,85831.2174,89959.7143,-0.0459
300088,长信科技,2018,4,2019-01-22,78000.0,86200.0,-0.0951
300088,长信科技,2019,2,2019-08-30,91221.6216,95990.6667,-0.0497
300088,长信科技,2019,4,2020-03-02,85524.7762,90002.7134,-0.0498
300089,文化长城,2016,1,2016-04-22,6144.5673,6815.024,-0.0984
300089,文化长城,2016,2,2016-07-12,7238.2857,6890.4,0.0505
300089,文化长城,2016,3,2016-10-14,7173.8215,5982.6604,0.1991
300089,文化长城,2016,4,2016-10-28,12761.7,7681.6757,0.6613
300089,文化长城,2017,1,2017-04-07,14373.3846,12174.4039,0.1806
300089,文化长城,2017,2,2017-08-29,10390.0,14783.205,-0.2972
300089,文化长城,2017,3,2017-10-13,12672.625,10491.4118,0.2079
300089,文化长城,2017,4,2018-01-30,10943.78,13180.6667,-0.1697
300089,文化长城,2018,1,2018-04-09,25783.0,24463.0,0.054
300089,文化长城,2018,2,2018-08-28,20224.6667,23057.2623,-0.1229
300089,文化长城,2018,4,2019-01-30,20569.3,24716.95,-0.1678
300089,文化长城,2019,4,2020-01-23,1500.0,35598.208,-0.9579
300090,盛运环保,2016,2,2016-08-26,40996.6154,43484.0,-0.0572
300090,盛运环保,2016,3,2016-10-14,35109.0909,41000.0,-0.1437
300090,盛运环保,2016,4,2017-01-26,25000.0,41235.2797,-0.3937
300090,盛运环保,2017,2,2017-07-14,35755.5556,32666.6667,0.0946
300090,盛运环保,2017,3,2017-10-27,17611.1111,26600.0,-0.3379
300090,盛运环保,2017,4,2018-01-31,-24500.0,5900.0,-5.1525
300090,盛运环保,2018,4,2019-04-30,-311284.9776,-253499.707,-0.228
300090,盛运环保,2019,4,2020-04-29,-199083.6367,-90417.6449,-1.2018
300091,金通灵,2016,1,2016-04-26,9854.7,9077.7778,0.0856
300091,金通灵,2016,2,2016-08-26,9898.7857,10538.3,-0.0607
300091,金通灵,2016,3,2016-10-28,9363.6471,9963.32,-0.0602
300091,金通灵,2016,4,2017-01-25,6000.0,8749.2174,-0.3142
300091,金通灵,2017,1,2017-04-27,11622.592,16084.8,-0.2774
300091,金通灵,2017,2,2017-07-06,10844.1714,11565.8,-0.0624
300091,金通灵,2017,4,2018-01-25,14500.0,15000.5714,-0.0334
300091,金通灵,2018,2,2018-07-04,25925.5882,24287.0,0.0675
300091,金通灵,2018,3,2018-10-29,24898.0,26449.0,-0.0586
300091,金通灵,2018,4,2019-01-31,13000.0,20049.0,-0.3516
300093,金刚玻璃,2016,2,2016-07-14,23389.1,25542.4533,-0.0843
300093,金刚玻璃,2018,4,2019-04-30,1496.4921,1838.3682,-0.186
300093,金刚玻璃,2019,4,2020-04-28,-8824.0685,-10147.3881,0.1304
300094,国联水产,2016,2,2016-08-27,6600.0,10000.0,-0.34
300094,国联水产,2016,3,2016-10-14,8640.0,6600.0,0.3091
300094,国联水产,2016,4,2017-02-27,9555.1301,10011.2,-0.0456
300094,国联水产,2017,2,2017-08-29,19160.6154,22403.3333,-0.1447
300094,国联水产,2017,3,2017-10-31,17294.1176,19174.0,-0.098
300094,国联水产,2017,4,2018-01-29,16000.0,17000.0,-0.0588
300094,国联水产,2018,4,2019-01-17,27900.0,30547.2,-0.0867
300094,国联水产,2019,1,2019-04-27,23850.71,20022.614,0.1912
300094,国联水产,2019,2,2019-08-16,14480.9089,15662.5654,-0.0754
300094,国联水产,2019,3,2019-10-30,12367.4505,14435.978,-0.1433
300094,国联水产,2019,4,2020-01-23,-3900.0,14561.901,-1.2678
300095,华伍股份,2016,1,2016-02-27,7687.5831,8999.3673,-0.1458
300095,华伍股份,2016,2,2016-08-26,6455.6666,7194.708,-0.1027
300095,华伍股份,2016,3,2016-10-22,6113.6155,6481.8135,-0.0568
300095,华伍股份,2016,4,2017-01-26,5210.03,6369.2634,-0.182
300095,华伍股份,2017,4,2018-01-31,6035.6,8580.0,-0.2966
300095,华伍股份,2018,4,2019-04-19,-9354.0975,5711.8395,-2.6377
300095,华伍股份,2019,4,2020-02-28,7766.8017,7750.0,0.0022
300096,易联众,2016,1,2016-04-26,13726.32,5000.0,1.7453
300096,易联众,2016,2,2016-07-14,9725.1515,9084.24,0.0706
300096,易联众,2016,3,2016-10-14,13911.1111,11933.3333,0.1657
300096,易联众,2016,4,2016-10-27,1700.0,13911.1111,-0.8778
300096,易联众,2017,1,2017-04-26,9033.3333,6540.0,0.3812
300096,易联众,2017,3,2017-10-13,3010.0,2800.0,0.075
300096,易联众,2017,4,2018-01-15,1350.0,-1045.0,2.2919
300096,易联众,2018,4,2019-04-23,1466.4775,1786.689,-0.1792
300096,易联众,2019,4,2020-04-24,1050.5745,2321.6125,-0.5475
300097,智云股份,2016,1,2016-04-09,14658.0465,16135.0826,-0.0915
300097,智云股份,2016,2,2016-07-15,15083.8809,14286.8392,0.0558
300097,智云股份,2016,4,2017-01-24,10000.0,13833.2224,-0.2771
300097,智云股份,2017,1,2017-04-08,27321.2357,25140.1979,0.0868
300097,智云股份,2017,4,2018-01-31,20090.0,23747.1537,-0.154
300097,智云股份,2018,2,2018-08-30,22966.3158,33142.4444,-0.307
300097,智云股份,2018,3,2018-10-30,21446.44,23563.4167,-0.0898
300097,智云股份,2018,4,2019-01-31,15000.0,20448.0,-0.2664
300097,智云股份,2019,4,2020-01-20,-65000.0,27600.0,-3.3551
